fact_id,layer,pair_type,variant_id_a,variant_id_b,is_correct_a,is_correct_b,cosine_distance,l2_distance,jaccard_distance,n_active_a,n_active_b,n_shared_features
cf_10140,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8918622732162476,2658.782470703125,0.9166666666666666,15,11,2
cf_10144,2,correct_wrong,paraphrase_00,paraphrase_01,True,False,1.0,640.7867431640625,1.0,4,5,0
cf_10144,3,correct_wrong,paraphrase_00,paraphrase_01,True,False,1.0,710.4557495117188,1.0,9,8,0
cf_10144,4,correct_wrong,paraphrase_00,paraphrase_01,True,False,1.0,813.852783203125,1.0,9,13,0
cf_10144,12,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.8459761738777161,1798.915771484375,0.9655172413793104,17,13,1
cf_10144,15,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.9654686450958252,1768.90087890625,0.9615384615384616,14,13,1
cf_10144,18,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.6840513348579407,2718.670166015625,0.88,16,12,3
cf_1016,2,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.013600647449493408,73.9198226928711,0.75,2,3,1
cf_1016,3,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.03582906723022461,133.68475341796875,0.5,6,9,5
cf_1016,4,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.06578803062438965,193.408203125,0.5454545454545454,6,10,5
cf_1016,12,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.10094481706619263,599.1805419921875,0.5416666666666667,16,19,11
cf_1016,15,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.28521478176116943,894.1047973632812,0.782608695652174,13,15,5
cf_1016,18,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.15764117240905762,1451.814697265625,0.5882352941176471,13,11,7
cf_10160,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.913563072681427,712.4007568359375,0.9444444444444444,8,11,1
cf_10160,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,718.1996459960938,1.0,10,16,0
cf_10160,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9542686343193054,787.0639038085938,0.92,10,17,2
cf_10160,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.7399161458015442,1472.88427734375,0.8636363636363636,26,24,6
cf_10160,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8376644253730774,1851.6558837890625,0.95,23,19,2
cf_10160,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8927558064460754,2454.046142578125,0.972972972972973,19,19,1
cf_10165,2,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,637.7896118164062,1.0,5,5,0
cf_10165,3,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,675.6780395507812,1.0,10,4,0
cf_10165,4,correct_correct,paraphrase_00,paraphrase_01,True,True,1.0,764.2115478515625,1.0,11,9,0
cf_10165,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.8653650283813477,1601.7528076171875,0.92,15,12,2
cf_10165,15,correct_correct,paraphrase_00,paraphrase_01,True,True,0.9592429399490356,1596.16796875,0.9230769230769231,15,13,2
cf_10165,18,correct_correct,paraphrase_00,paraphrase_01,True,True,0.7493720054626465,2643.47607421875,0.75,17,18,7
cf_10167,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.02475893497467041,97.98990631103516,0.5714285714285714,5,5,3
cf_10167,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.038020551204681396,137.33602905273438,0.4,8,8,6
cf_10167,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.06828916072845459,242.18798828125,0.5454545454545454,7,9,5
cf_10167,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.21688789129257202,1276.6156005859375,0.8461538461538461,13,17,4
cf_10167,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.5971806049346924,1639.3673095703125,0.8148148148148149,15,17,5
cf_10167,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.48981285095214844,2190.048828125,0.8275862068965517,19,15,5
cf_10171,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,802.6162719726562,1.0,11,6,0
cf_10171,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,802.4148559570312,1.0,16,6,0
cf_10171,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,839.0110473632812,1.0,14,7,0
cf_10171,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9562578797340393,1583.4442138671875,0.962962962962963,17,11,1
cf_10171,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.963645875453949,1816.1617431640625,0.9705882352941176,23,12,1
cf_10171,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.960421085357666,2534.226318359375,0.9722222222222222,20,17,1
cf_10182,2,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.00019598007202148438,26.552804946899414,0.0,4,4,4
cf_10182,3,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.058027029037475586,161.42393493652344,0.2857142857142857,7,5,5
cf_10182,4,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.038395702838897705,145.85618591308594,0.6666666666666667,6,6,3
cf_10182,12,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.09608393907546997,708.4511108398438,0.736842105263158,16,8,5
cf_10182,15,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.07801592350006104,707.6185913085938,0.5263157894736843,16,12,9
cf_10182,18,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.12527209520339966,1730.4583740234375,0.7727272727272727,13,14,5
cf_10192,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.995728611946106,588.2921752929688,0.8888888888888888,5,5,1
cf_10192,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,640.6900634765625,1.0,5,5,0
cf_10192,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,732.669677734375,1.0,11,7,0
cf_10192,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.809919536113739,1861.76953125,0.8666666666666667,16,18,4
cf_10192,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.963110089302063,1654.6134033203125,0.972972972972973,20,18,1
cf_10192,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9530303478240967,2951.130859375,0.9714285714285714,22,14,1
cf_1020,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.017322957515716553,82.00364685058594,0.19999999999999996,4,5,4
cf_1020,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.03864562511444092,144.19656372070312,0.75,7,8,3
cf_1020,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.06722867488861084,217.83543395996094,0.4545454545454546,10,7,6
cf_1020,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.10678654909133911,782.483642578125,0.7407407407407407,13,21,7
cf_1020,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.385475754737854,1131.5191650390625,0.7619047619047619,15,11,5
cf_1020,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.5309698581695557,2308.7998046875,0.8,15,15,5
cf_10211,2,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.09661906957626343,202.54110717773438,0.7777777777777778,7,4,2
cf_10211,3,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.12372738122940063,258.319091796875,0.75,6,4,2
cf_10211,4,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.135317862033844,331.0307922363281,0.7857142857142857,9,8,3
cf_10211,12,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.07817304134368896,749.2914428710938,0.7058823529411764,12,10,5
cf_10211,15,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.20458704233169556,1182.302490234375,0.8095238095238095,13,12,4
cf_10211,18,correct_wrong,paraphrase_00,paraphrase_01,True,False,0.2700309157371521,1878.2666015625,0.6470588235294117,11,12,6
cf_10214,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.01286303997039795,118.0602798461914,0.4,3,5,3
cf_10214,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.14885389804840088,209.559326171875,0.6666666666666667,7,5,3
cf_10214,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.20296835899353027,426.3072814941406,0.5555555555555556,8,5,4
cf_10214,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.20857810974121094,1144.7435302734375,0.7619047619047619,13,13,5
cf_10214,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.254350483417511,1059.73974609375,0.6666666666666667,17,19,9
cf_10214,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.31652504205703735,1459.6424560546875,0.5,20,19,13
cf_10222,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.013840734958648682,83.24455261230469,0.16666666666666663,6,5,5
cf_10222,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.018979430198669434,97.23823547363281,0.0,6,6,6
cf_10222,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.034134745597839355,133.68490600585938,0.30000000000000004,10,7,7
cf_10222,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.236098051071167,1007.4678955078125,0.7307692307692308,14,19,7
cf_10222,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.6217434406280518,1589.7908935546875,0.76,15,16,6
cf_10222,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.2231990098953247,2307.71630859375,0.8846153846153846,9,20,3
cf_10238,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,629.1556396484375,1.0,7,5,0
cf_10238,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,677.3068237304688,1.0,12,8,0
cf_10238,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8949957489967346,722.73193359375,0.7777777777777778,13,9,4
cf_10238,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8715102672576904,1372.5892333984375,0.9210526315789473,22,19,3
cf_10238,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8967788815498352,1953.3487548828125,0.9117647058823529,20,17,3
cf_10238,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9775842428207397,4614.76220703125,0.9655172413793104,13,17,1
cf_10240,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.991152822971344,608.6531372070312,0.8888888888888888,5,5,1
cf_10240,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9913532137870789,622.8780517578125,0.8888888888888888,5,5,1
cf_10240,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9400470852851868,675.3721923828125,0.8571428571428572,8,8,2
cf_10240,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9017279148101807,2482.6572265625,0.84,15,14,4
cf_10240,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8257430791854858,2322.248291015625,0.7407407407407407,23,11,7
cf_10240,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9428736567497253,4358.93798828125,0.9393939393939394,21,14,2
cf_10241,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.7878516316413879,588.1351318359375,0.9090909090909091,5,7,1
cf_10241,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8405872583389282,574.3674926757812,0.8421052631578947,11,11,3
cf_10241,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9653701186180115,784.59423828125,0.9523809523809523,9,13,1
cf_10241,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.6237136125564575,1455.66259765625,0.7666666666666666,20,17,7
cf_10241,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.4828965663909912,1193.767822265625,0.6956521739130435,15,15,7
cf_10241,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.2790033221244812,1924.2303466796875,0.7931034482758621,21,14,6
cf_10242,2,correct_correct,paraphrase_00,paraphrase_01,True,True,0.0003674626350402832,14.251931190490723,0.0,5,5,5
cf_10242,3,correct_correct,paraphrase_00,paraphrase_01,True,True,0.04336905479431152,129.5606231689453,0.375,8,5,5
cf_10242,4,correct_correct,paraphrase_00,paraphrase_01,True,True,0.12257653474807739,260.6999816894531,0.5,7,8,5
cf_10242,12,correct_correct,paraphrase_00,paraphrase_01,True,True,0.23035955429077148,635.7813110351562,0.6153846153846154,19,17,10
cf_10242,15,correct_correct,paraphrase_00,paraphrase_01,True,True,0.16738128662109375,994.8011474609375,0.696969696969697,20,23,10
cf_10242,18,correct_correct,paraphrase_00,paraphrase_01,True,True,0.18448859453201294,1766.0516357421875,0.75,19,16,7
cf_10247,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,677.4190673828125,1.0,18,5,0
cf_10247,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9782553911209106,732.5281372070312,0.9615384615384616,21,6,1
cf_10247,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,738.0586547851562,1.0,17,7,0
cf_10247,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.9664428234100342,1625.5921630859375,0.9459459459459459,26,13,2
cf_10247,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.834988534450531,2096.0693359375,0.8571428571428572,16,16,4
cf_10247,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8501214981079102,3513.3505859375,0.9024390243902439,29,16,4
cf_10258,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.06246209144592285,161.71432495117188,0.875,4,5,1
cf_10258,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.09835463762283325,240.9293670654297,0.7777777777777778,6,5,2
cf_10258,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.1295493245124817,319.71240234375,0.6363636363636364,6,9,4
cf_10258,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.2056790590286255,1156.5035400390625,0.8181818181818181,16,10,4
cf_10258,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.7076418399810791,2095.390869140625,0.84,17,12,4
cf_10258,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.6896008253097534,2428.393310546875,0.8823529411764706,11,8,2
cf_10276,2,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,702.304931640625,1.0,6,7,0
cf_10276,3,wrong_wrong,paraphrase_00,paraphrase_01,False,False,1.0,700.736328125,1.0,8,8,0
cf_10276,4,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.984074592590332,751.41064453125,0.9444444444444444,8,11,1
cf_10276,12,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.828749418258667,1702.7054443359375,0.8928571428571429,16,15,3
cf_10276,15,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.8746641874313354,1813.8172607421875,0.95,22,20,2
cf_10276,18,wrong_wrong,paraphrase_00,paraphrase_01,False,False,0.7383483052253723,2942.384033203125,0.9166666666666666,19,20,3
cf_10278,2,correct_wrong,paraphrase_00,paraphrase_01,False,True,1.0,669.2452392578125,1.0,5,18,0
cf_10278,3,correct_wrong,paraphrase_00,paraphrase_01,False,True,1.0,733.804443359375,1.0,5,23,0
cf_10278,4,correct_wrong,paraphrase_00,paraphrase_01,False,True,1.0,778.031005859375,1.0,8,19,0
cf_10278,12,correct_wrong,paraphrase_00,paraphrase_01,False,True,1.0,1489.9815673828125,1.0,19,15,0
